무인교통단속카메라관리번호,시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,설치장소,단속구분,제한속도,단속구간위치구분,과속단속구간길이,보호구역구분,설치연도,관리기관명,관리기관전화번호,데이터기준일자
G4543,전라북도,덕진구,시도,,초포로,1,,전라북도 전주시 덕진구 호성동2가 766-11,35.87594001,127.1399255,전북 전주시 덕진구 초포로(호성동2가 766-11) 전주초포초등학교 (고당네거리→에코시티),2,30,,,2,2020,전라북도경찰청,063-280-8153,8/19/2022
G4544,전라북도,정읍시,일반국도,29번,영원로,2,,전라북도 정읍시 영원면 은선리 634-5,35.65137357,126.7793953,전북 정읍시 영원면 (은선리 634-5 ) 영원교차로 (정읍→부안),2,80,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G4545,전라북도,정읍시,일반국도,29번,영원로,1,,전라북도 정읍시 영원면 은선리 921-1,35.65122954,126.7790478,전북 정읍시 영원면 (은선리 921-1) 영원교차로 (부안→정읍),2,80,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G4546,전라북도,정읍시,시도,,서부산업도로,2,,전라북도 정읍시 상평동 131-7,35.56669162,126.836318,전북 정읍시 서부산업도로(상평동 131-7) 신흥장미아파트 (정읍역→종합경기장),1,50,,,,2020,전라북도경찰청,063-280-8153,8/19/2022
G4547,전라북도,정읍시,시도,,서부산업도로,1,전라북도 정읍시 서부산업도로 194,전라북도 정읍시 상평동 97-4,35.56705791,126.8367981,전북 정읍시 서부산업도로(상평동 97-4) 신흥장미아파트 (종합경기장→정읍역),1,50,,,,2020,전라북도경찰청,063-280-8153,8/19/2022
G4548,전라북도,정읍시,지방도,736번,말목장터로,3,,전라북도 정읍시 이평면 창동리 265-6,35.66081516,126.815043,전북 정읍시 이평면 말목장터로(창동리 265-6) 창동마을 양방향(이평↔영원),1,40,,,,2020,전라북도경찰청,063-280-8153,8/19/2022
G4549,전라북도,정읍시,시도,,암축길,1,,전라북도 정읍시 태인면 태남리 303-4,35.61091804,126.9505448,전북 정읍시 태인면 암축길(태남리 303-4) 백암초등학교 (백암교회→백암초교),1,30,,,2,2020,전라북도경찰청,063-280-8153,8/19/2022
G4550,전라북도,익산시,시도,,하나로,2,,전라북도 익산시 어양동 278-60,35.96929487,126.9796846,전북 익산시 하나로(어양동 278-60) 어곳교차로 (삼기→어양동),2,60,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G4551,전라북도,익산시,지방도,711번,함안로,2,,전라북도 익산시 함라면 함열리 47-3,36.06088648,126.9138898,전북 익산시 함라면 함안로(함열리 47-3) 함라교차로 (강경→군산),2,80,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G4552,전라북도,익산시,지방도,711번,함안로,1,,전라북도 익산시 함라면 함열리 140,36.05903955,126.9128967,전북 익산시 함라면 함안로(함열리 140) 행동교차로 (군산→강경),2,80,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G4774,전라북도,부안군,군도,,석정로,1,,전라북도 부안군 부안읍 봉덕리 530-1,35.71787466,126.7375202,전북 부안군 부안읍 석정로(봉덕리 530-1) 부안동초등학교 앞 (주산면→부안),2,30,,,2,2021,전라북도경찰청,063-280-8153,8/19/2022
G4775,전라북도,익산시,시도,,동서로,2,,전라북도 익산시 어양동 620,35.95273063,126.9835931,전북 익산시 동서로(어양동 620) 어양센트럴파크@ 앞 (약촌오거리→예술의전당),2,50,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G4776,전라북도,익산시,시도,,동서로,1,,전라북도 익산시 어양동 510-42,35.95129267,126.9841887,전북 익산시 동서로(어양동 510-42) 어양센트럴파크@ 앞 (예술의전당→약촌오거리),2,50,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G4777,전라북도,진안군,지방도,30번,진무로,1,,전라북도 진안군 상전면 용평리 161,35.87661774,127.5053497,전북 진안군 상전면 진무로(용평리 161) 대구평마을 앞 (진안→무주),1,60,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G4778,전라북도,남원시,시도,,섬진로,1,,전라북도 남원시 대강면 사석리 506-7,35.35025967,127.2290522,전북 남원시 대강면 섬진로(사석리 506-7) 사석마을 앞 (대강2교차로→대강파출소),1,40,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G4779,전라북도,남원시,지방도,730번,섬진로,2,전라북도 남원시 대강면 섬진로 804,전라북도 남원시 대강면 사석리 846-4,35.34194104,127.2297338,전북 남원시 대강면 섬진로(사석리 846-4) 춘향골농협 앞 (금지면→대강면),1,40,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G4780,전라북도,남원시,시도,,이백로,2,,전라북도 남원시 이백면 서곡리 559-80,35.42415481,127.4502439,전북 남원시 이백로(서곡리 90-1) 채곡마을 앞 (남원→이백면),1,60,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G4781,전라북도,남원시,시도,,이백로,1,,전라북도 남원시 이백면 서곡리 553-19,35.42408161,127.4491254,전북 남원시 이백로(서곡리 58) 채곡마을 앞 (이백면→남원),1,60,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G4782,전라북도,남원시,지방도,730번,노송로,2,,전라북도 남원시 송동면 신평리 259-1,35.36168086,127.3398496,전북 남원시 송동면 노송로(신평리 259-1) 서남원IC부근 (남원→송동면),1,60,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G4783,전라북도,남원시,시도,,물머리로,1,,전라북도 남원시 송동면 양평리 493-15,35.33646501,127.3146849,전북 남원시 송동면 물머리로(양평리 493-15) 양평마을 앞 (양평교차로→연산사거리),1,40,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G4784,전라북도,남원시,시도,,물머리로,2,,전라북도 남원시 송동면 연산리 337-5,35.33537632,127.3169043,전북 남원시 송동면 물머리로(연산리 337-5) 연산보건진료소 앞 (연산사거리→양평교차로),1,40,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G4785,전라북도,남원시,지방도,730번,노송로,1,,전라북도 남원시 노암동 607-4,35.392815,127.3739567,전북 남원시 노송로(노암동 607-4) 남원제일고등학교 (노암사거리→송동),1,50,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G4786,전라북도,남원시,지방도,730번,노송로,2,,전라북도 남원시 노암동 607-4,35.39280007,127.3739567,전북 남원시 노송로(노암동 607-4) 남원제일고등학교 (송동→노암사거리),1,50,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G5041,전라북도,부안군,일반국도,23번,부안로,1,,전라북도 부안군 동진면 장등리 996-4,35.756329,126.763536,전북 부안군 동진면 부안로(장등리 996-4) 장등교차로 (부안→김제),2,80,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G5042,전라북도,부안군,일반국도,30번,하원로,1,,전라북도 부안군 백산면 용계리 1120-1,35.71955701,126.7912777,전북 부안군 백산면 하원로(용계리 1120-1) 신상교차로 (부안→정읍),2,80,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G5043,전라북도,부안군,일반국도,30번,변산로,1,,전라북도 부안군 변산면 운산리 404-32,35.65994327,126.5107661,전북 부안군 변산면 변산로(운산리 404-32) 고사마을 앞 (격포→부안),2,80,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G5044,전라북도,부안군,지방도,710번,영주로,2,,전라북도 부안군 줄포면 파산리 485-12,35.61219738,126.7186034,전북 부안군 줄포면 영주로(파산리 485-12) 율지교차로 (정읍→줄포),2,70,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G5045,전라북도,부안군,일반국도,30번,변산로,2,,전라북도 부안군 하서면 백련리 1003-9,35.700689,126.5796333,전북 부안군 하서면 변산로(백련리 1003-9) 비득치교차로 (부안→변산),2,80,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G5046,전라북도,부안군,지방도,705번,용암로,1,,전라북도 부안군 부안읍 모산리 650-4,35.71389391,126.750927,전북 부안군 부안읍 용암로(모산리 650-4) 모산마을 입구 (백산→부안),1,40,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G5047,전라북도,부안군,지방도,705번,용암로,2,,전라북도 부안군 부안읍 행중리 394,35.71101425,126.7525424,전북 부안군 부안읍 용암로(행중리 394) 행상마을 입구 (부안→백산),1,40,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G5048,전라북도,부안군,일반국도,23번,부안로,2,,전라북도 부안군 줄포면 줄포리 727-8,35.587985,126.6776684,전북 부안군 줄포면 부안로(줄포리 727-8) 줄포사거리 (흥덕→줄포),1,40,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G5049,전라북도,부안군,일반국도,23번,부안로,2,,전라북도 부안군 줄포면 줄포리 834-2,35.59319559,126.674679,전북 부안군 줄포면 부안로(줄포리 834-2) 줄포중학교 앞 (보안→줄포),1,60,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G5050,전라북도,김제시,시도,,아리랑로,1,,전라북도 김제시 순동 645-35,35.82597099,126.9168985,전북 김제시 아리랑로(순동 645-35) 온천사거리 (산업도로교차로→순동사거리),2,60,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G5051,전라북도,김제시,지방도,716번,콩쥐팥쥐로,2,,전라북도 김제시 용지면 부교리 산1-5,35.815031,126.9822971,전북 김제시 용지면 콩쥐팥쥐로(부교리 산1-5) 불노사거리 (전주→김제),2,70,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G5052,전라북도,김제시,일반국도,23번,하공로,2,,전라북도 김제시 하동 344-10,35.817054,126.890691,전북 김제시 하공로(하동 344-10) 가족사랑요양병원 앞 (익산→김제),2,50,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G5053,전라북도,김제시,일반국도,23번,하공로,1,,전라북도 김제시 흥사동 299-30,35.82585783,126.8980538,전북 김제시 하공로(흥사동 299-30) 흥사교차로 (김제→익산),2,80,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G5054,전라북도,김제시,지방도,702번,지평선로,1,,전라북도 김제시 광활면 옥포리 673-99,35.8343402,126.7426086,전북 김제시 광활면 지평선로(옥포리 673-99) 광활행정복지센터 앞 (성덕→심포항),1,60,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G5055,전라북도,김제시,시도,,도작로,2,,전라북도 김제시 흥사동 162-12,35.8174725,126.90076,전북 김제시 도작로(흥사동 162-12) 하동전원마을 앞 (온천사거리→문화체육공원),1,50,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G5056,전라북도,김제시,시도,,두월로,1,,전라북도 김제시 검산동 227-3,35.80252882,126.9137541,전북 김제시 두월로(검산동 227-3) 대검산마을 앞 (김제역→검산오거리),1,50,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G5057,전라북도,김제시,지방도,711번,만경로,2,전라북도 김제시 청하면 만경로 1485,전라북도 김제시 청하면 동지산리 787-1,35.90778164,126.8393268,전북 김제시 청하면 만경로(동지산리 787-1) 금만농협 청하지점 앞 (군산→만경),1,40,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G5058,전라북도,완주군,군도,,완주산단9로,1,,전라북도 완주군 봉동읍 둔산리 872,35.96189668,127.1180693,전북 완주군 봉동읍 완주산단9로(둔산리 872) 청완초등학교 앞 (봉동반석교회→청완초교),1,30,,,2,2021,전라북도경찰청,063-280-8153,8/19/2022
G5059,전라북도,부안군,일반국도,30번,청자로,1,,전라북도 부안군 진서면 진서리 1038-1,35.59506529,126.599499,전북 부안군 진서면 청자로(진서리 1038-1) 곰소초등학교 앞 (곰소→격포),1,30,,,2,2021,전라북도경찰청,063-280-8153,8/19/2022
G5060,전라북도,부안군,일반국도,30번,청자로,2,,전라북도 부안군 진서면 진서리 1059-16,35.595068,126.597468,전북 부안군 진서면 청자로(진서리 1059-16) 작도마을 앞 (격포→곰소),1,40,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G5062,전라북도,익산시,지방도,722번,무왕로,2,전라북도 익산시 왕궁면 왕궁농공단지길 7-17,전라북도 익산시 왕궁면 광암리 산78-47,35.98872249,127.0926477,전북 익산시 왕궁면 무왕로(광암리 산78-47) 가좌마을 앞 (봉동→익산),2,80,,,,2020,전라북도경찰청,063-280-8153,8/19/2022
G5063,전라북도,익산시,지방도,720번,무왕로,2,,전라북도 익산시 금마면 동고도리 968-2,35.98664722,127.0527315,전북 익산시 금마면 무왕로(동고도리 968-2) 금마사거리 (봉동→익산),2,70,,,,2020,전라북도경찰청,063-280-8153,8/19/2022
G5064,전라북도,익산시,지방도,720번,무왕로,1,전라북도 익산시 금마면 무왕로 1834,전라북도 익산시 금마면 서고도리 358-9,35.98571892,127.0492351,전북 익산시 금마면 무왕로(서고도리 358-9) 금마삼거리 (익산→봉동),2,70,,,,2020,전라북도경찰청,063-280-8153,8/19/2022
G5065,전라북도,순창군,일반국도,29번,순정로,1,전라북도 순창군 쌍치면 순정로 878,전라북도 순창군 쌍치면 둔전리 399-6,35.48194265,126.9656756,전북 순창군 쌍치면 순정로(둔전리 399-6) 중안마을 앞 (순창→정읍),1,60,,,,2020,전라북도경찰청,063-280-8153,8/19/2022
G5066,전라북도,순창군,일반국도,29번,순정로,2,전라북도 순창군 쌍치면 순정로 878,전라북도 순창군 쌍치면 둔전리 403-3,35.48194265,126.9656756,전북 순창군 쌍치면 순정로(둔전리 403-3) 중안마을 앞 (정읍→순창),1,60,,,,2020,전라북도경찰청,063-280-8153,8/19/2022
G5067,전라북도,익산시,시도,,고봉로,1,,전라북도 익산시 영등동 531-1,35.94933246,126.967522,전북 익산시 고봉로(영등동 531-1) 이리동북초등학교 정문 (동부시장오거리→성모병원),2,30,,,2,2021,전라북도경찰청,063-280-8153,8/19/2022
G5068,전라북도,익산시,시도,,동서로,2,,전라북도 익산시 모현동1가 16-1,35.955684,126.9509569,전북 익산시 동서로(모현동1가 16-1) 익산상승문화회관 앞 (원광여자고등학교→배산사거리),2,50,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G5069,전라북도,익산시,시도,,서동로,1,,전라북도 익산시 마동 378,35.935627,126.9662392,전북 익산시 서동로(마동 378) 동산오거리 (신흥사거리→이마트),2,50,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G5070,전라북도,익산시,일반국도,1번,호남로,2,,전라북도 익산시 왕궁면 온수리 산10-5,35.93211255,127.0620684,전북 익산시 왕궁면 호남로(온수리 산10-5) 온수교차로 (삼례→금마),1,80,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G5179,전라북도,덕진구,시도,,만성서로,1,전라북도 전주시 덕진구 가인로 33,전라북도 전주시 덕진구 만성동 1379,35.84257113,127.0747456,전북 전주시 덕진구 만성서로(만성동 1379) 전주지방검찰청 앞 (국민연금공단→하나로마트),2,50,,,,2020,전라북도경찰청,063-280-8153,8/19/2022
G5180,전라북도,완주군,일반국도,26번,전진로,1,,전라북도 완주군 소양면 화심리 560,35.84535819,127.2677312,전북 완주군 소양면 전진로(화심리 560) 동양초등학교 앞 (전주→진안),2,50,,,2,2021,전라북도경찰청,063-280-8153,8/19/2022
G5181,전라북도,완주군,일반국도,17번,대둔산로,1,,전라북도 완주군 운주면 장선리 153-4,36.08380758,127.2867813,전북 완주군 운주면 대둔산로(장선리 153-4) 천등산주유소 삼거리 (운주→대둔산),1,60,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G5182,전라북도,완주군,군도,,이서로,2,,전라북도 완주군 이서면 상개리 560-3,35.82058786,127.0246601,전북 완주군 이서면 이서로(상개리 560-3) 이서초등학교 앞 (전주→이서),1,30,,,2,2021,전라북도경찰청,063-280-8153,8/19/2022
G5183,전라북도,임실군,군도,,인덕로,1,,전라북도 임실군 덕치면 일중리 215-2,35.49545673,127.1492276,전북 임실군 덕치면 인덕로(일중리 215-2) 덕치초등학교 앞 (덕치→인계),1,30,,,2,2021,전라북도경찰청,063-280-8153,8/19/2022
G5184,전라북도,임실군,일반국도,30번,임진로,1,,전라북도 임실군 성수면 양지리 1124-4,35.62911107,127.3306831,전북 임실군 성수면 임진로(양지리 1124-4) 성수초등학교 앞 (임실→진안),1,30,,,2,2021,전라북도경찰청,063-280-8153,8/19/2022
G5373,전라북도,고창군,일반국도,23번,고인돌대로,2,,전라북도 고창군 대산면 춘산리 859-6,35.32415197,126.5798607,전북 고창군 대산면 고인돌대로(춘산리 859-6 ) 춘산교차로 (고창→영광),2,80,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G5374,전라북도,고창군,일반국도,23번,고인돌대로,1,,전라북도 고창군 대산면 춘산리 산52-2,35.32431,126.5811743,전북 고창군 대산면 고인돌대로(춘산리 산52-2) 춘산교차로 (영광→고창),2,80,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G5375,전라북도,고창군,군도,,무장초등길,1,,전라북도 고창군 무장면 무장리 136-4,35.415774,126.563334,전북 고창군 무장면 무장초등길(무장리 136-4) 무장초등학교 앞 (공음→아산),1,30,,,2,2021,전라북도경찰청,063-280-8153,8/19/2022
G5376,전라북도,고창군,군도,,무장초등길,2,,전라북도 고창군 무장면 무장리 136-4,35.415774,126.563334,전북 고창군 무장면 무장초등길(무장리 136-4) 무장초등학교 앞 (아산→공음),1,30,,,2,2021,전라북도경찰청,063-280-8153,8/19/2022
G5377,전라북도,고창군,군도,,녹두로,1,,전라북도 고창군 아산면 하갑리 186-2,35.44020717,126.634217,전북 고창군 아산면 녹두로(하갑리 186-2) 대아초등학교 앞 (무장→고창),1,30,,,2,2021,전라북도경찰청,063-280-8153,8/19/2022
G5378,전라북도,고창군,일반국도,23번,고인돌대로,2,,전라북도 고창군 고창읍 성두리 431-10,35.448204,126.696223,전북 고창군 고창읍 고인돌대로(성두리 431-10) 성두삼거리 (흥덕→고창),1,60,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G5379,전라북도,고창군,지방도,15번,동서대로,2,,전라북도 고창군 무장면 교흥리 341-4,35.43130618,126.5640811,전북 고창군 무장면 동서대로(교흥리 341-4) 궁동교차로 (고창→무장),1,70,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G5380,전라북도,고창군,일반국도,22번,선운대로,1,,전라북도 고창군 상하면 검산리 1349-3,35.44613937,126.4921571,전북 고창군 상하면 선운대로(검산리 1349-3) 상하실내체육관 전 (해리→상하),1,60,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G5381,전라북도,고창군,일반국도,77번,동호로,1,,전라북도 고창군 해리면 금평리 1614,35.49993334,126.5084782,전북 고창군 해리면 동호로(금평리 1614 ) 금평마을 앞 (동호해수욕장→상하),1,60,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G5382,전라북도,고창군,군도,,보릿골로,2,,전라북도 고창군 고창읍 읍내리 1220,35.42741651,126.6964466,전북 고창군 고창읍 보릿골로(읍내리 1220) 고창중학교 앞 (한전→고창터미널),1,40,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G5383,전라북도,고창군,군도,,석정2로,1,,전라북도 고창군 고창읍 석정리 824,35.42885481,126.7404084,전북 고창군 고창읍 석정2로(석정리 824) 서울특별시니어스타워 앞 (공설운동장→웰파크시티),1,50,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G5384,전라북도,고창군,군도,,석정2로,2,,전라북도 고창군 고창읍 석정리 824,35.42885481,126.7404084,전북 고창군 고창읍 석정2로(석정리 824) 석정웰파크병원 앞 (웰파크시티→공설운동장),1,50,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G5385,전라북도,고창군,군도,,중거리당산로,2,,전라북도 고창군 고창읍 읍내리 413-21,35.43024981,126.6995987,전북 고창군 고창읍 중거리당산로(읍내리 413-21) 고창남초등학교 앞 (군청→덕산교차로),1,30,,,2,2021,전라북도경찰청,063-280-8153,8/19/2022
G5386,전라북도,고창군,군도,,중거리당산로,1,,전라북도 고창군 고창읍 읍내리 516-5,35.42897698,126.6983921,전북 고창군 고창읍 중거리당산로(읍내리 516-5) 고창남초등학교 앞 (덕산교차로→군청),1,30,,,2,2021,전라북도경찰청,063-280-8153,8/19/2022
G5387,전라북도,고창군,군도,,복분자로,1,,전라북도 고창군 부안면 오산리 203-1,35.5126045,126.6632221,전북 고창군 부안면 복분자로(오산리 203-1) 부안초등학교 앞 (고창북중학교→석교),1,30,,,2,2021,전라북도경찰청,063-280-8153,8/19/2022
G5388,전라북도,고창군,지방도,734번,복분자로,1,,전라북도 고창군 부안면 중흥리 103-3,35.51386289,126.6779091,전북 고창군 부안면 복분자로(중흥리 103-3) 덕흥마을 앞 (석교→오산),1,50,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G5389,전라북도,고창군,지방도,734번,인촌로,1,,전라북도 고창군 부안면 중흥리 234-1,35.51671379,126.6745624,전북 고창군 부안면 인촌로(중흥리 234-1) 농협주유소 전 (수남리→중흥리),1,50,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G5390,전라북도,고창군,군도,,대성로,2,,전라북도 고창군 대산면 매산리 산60,35.34142095,126.6054449,전북 고창군 대산면 대성로(매산리 산60) 대산삼거리 앞 (고창→영광),1,50,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G5391,전라북도,고창군,군도,,대성로,1,,전라북도 고창군 대산면 산정리 산114,35.336899,126.59749,전북 고창군 대산면 대성로(산정리 산114) 매산삼거리 앞 (영광→고창),1,50,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G5417,전라북도,정읍시,지방도,49번,산외로,2,,전라북도 정읍시 산외면 화죽리 521-9,35.636797,127.0731879,전북 정읍시 산외면 산외로(화죽리 521-9) 화정교차로 (전주→산외),2,80,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G5418,전라북도,정읍시,지방도,49번,산외로,1,,전라북도 정읍시 산외면 화죽리 1211-7,35.637053,127.0736699,전북 정읍시 산외면 산외로(화죽리 1211-7 ) 화정교차로 (산외→전주),2,80,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G5419,전라북도,정읍시,시도,,석지로,1,,전라북도 정읍시 태인면 낙양리 265-4,35.66817785,126.9246716,전북 정읍시 태인면 석지로(낙양리 265-4 ) 낙양교차로 (신태인→태인IC),2,60,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G5420,전라북도,정읍시,시도,,석지로,2,,전라북도 정읍시 태인면 오봉리 757-2,35.66761736,126.9252236,전북 정읍시 태인면 석지로(오봉리 757-2) 낙양교차로 (태인IC→신태인),1,60,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G5421,전라북도,정읍시,일반국도,22번,소성로,1,,전라북도 정읍시 소성면 주천리 258-9,35.57871009,126.8114018,전북 정읍시 소성면 소성로(주천리 258-9) 주동마을 앞 (고창→정읍),1,80,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G5422,전라북도,정읍시,시도,,정읍남로,2,,전라북도 정읍시 시기동 503-6,35.5594217,126.8511563,전북 정읍시 정읍남로(시기동 503-6) 호남고등학교 앞 (입암→정읍시청),1,50,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G5423,전라북도,정읍시,시도,,충정로,1,,전라북도 정읍시 장명동 49-5,35.56675398,126.8603715,전북 정읍시 충정로(장명동 49-5) 정읍동초등학교 앞 (정읍시청→내장산),1,30,,,2,2021,전라북도경찰청,063-280-8153,8/19/2022
G5424,전라북도,정읍시,시도,,충정로,2,,전라북도 정읍시 상동 535-6,35.56596796,126.8629512,전북 정읍시 충정로(상동 535-6) 정읍동초등학교 앞 (내장산→정읍시청),1,30,,,2,2021,전라북도경찰청,063-280-8153,8/19/2022
G5459,전라북도,김제시,고속국도,25번,호남고속도로,1,전라북도 김제시 봉남면 구정1길 67,,35.72025925,126.9737179,호남고속도로 순천기점 149.8K 상【전북김제】(광주→대전),1,100,,,,2018,전라북도경찰청,063-280-8153,8/19/2022
G5758,전라북도,남원시,시도,,광천남길,2,,전라북도 남원시 향교동 325-5,35.41781962,127.3806976,전북 남원시 광천남길(향교동 325-5) 남원교룡초등학교 앞 (축천교→의총교),1,30,,,2,2021,전라북도경찰청,063-280-8153,8/19/2022
G5759,전라북도,남원시,시도,,용성로,1,,전라북도 남원시 동충동 486-1,35.41102552,127.3845782,전북 남원시 용성로(동충동 486-1) 남원용성초등학교 앞 (서문교차로→법원),1,30,,,2,2021,전라북도경찰청,063-280-8153,8/19/2022
G5760,전라북도,남원시,시도,,동림로,2,,전라북도 남원시 향교동 198-2,35.41243691,127.3883836,전북 남원시 동림로(향교동 198-2) 남원중앙초등학교 앞 (향교오거리→동림교),1,30,,,2,2021,전라북도경찰청,063-280-8153,8/19/2022
G5761,전라북도,남원시,시도,,노송로,1,,전라북도 남원시 노암동 211-7,35.39541275,127.3778074,전북 남원시 노송로(노암동 211-7) 남원노암초등학교 앞 (노암사거리→송동),1,30,,,2,2021,전라북도경찰청,063-280-8153,8/19/2022
G5762,전라북도,남원시,지방도,60번,정령치로,1,,전라북도 남원시 주천면 장안리 230-7,35.39066745,127.4442278,전북 남원시 주천면 정령치로(장안리 230-7) 원천초등학교 앞 (장안사거리→육모정),1,30,,,2,2021,전라북도경찰청,063-280-8153,8/19/2022
G5763,전라북도,김제시,지방도,712번,봉남로,2,,전라북도 김제시 봉남면 평사리 326-1,35.74335562,126.98369,전북 김제시 봉남면 봉남로(평사리 326-1) 주자마을 (김제→금산사IC),1,40,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G5764,전라북도,김제시,지방도,712번,봉남로,1,전라북도 김제시 봉남면 봉남로 191,전라북도 김제시 봉남면 평사리 326-1,35.74335792,126.983312,전북 김제시 봉남면 봉남로(평사리 326-1) 주자마을 (금산사IC→김제),1,40,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G5765,전라북도,정읍시,일반국도,29번,국도29,1,,전라북도 정읍시 영원면 은선리 430-5,35.64298954,126.7774359,전북 정읍시 영원면 (은선리 430-5) 효문교차로 (부안→정읍),2,80,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G5766,전라북도,정읍시,일반국도,29번,국도29,2,,전라북도 정읍시 영원면 은선리 431-5,35.64291039,126.7777207,전북 정읍시 영원면 (은선리 431-5) 효문교차로 (정읍→부안),2,80,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G5767,전라북도,남원시,일반국도,24번,황산로,1,,전라북도 남원시 이백면 남계리 444-11,35.45778014,127.4450164,전북 남원시 이백면 황산로(남계리 444-11) 남평마을 앞 (운봉→남원),1,60,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G5768,전라북도,남원시,일반국도,24번,황산로,2,,전라북도 남원시 운봉읍 준향리 산53-11,35.44156172,127.5187699,전북 남원시 운봉읍 황산로(준향리 산53-11) 경마축산고등학교 앞 (남원→인월),1,60,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G5769,전라북도,남원시,시도,,장백산로,1,,전라북도 남원시 주천면 은송리 149-10,35.39782649,127.450376,전북 남원시 주천면 장백산로(은송리 149-10) 내송마을 앞 (이백→주천),1,60,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G5770,전라북도,남원시,시도,,요천로,1,,전라북도 남원시 쌍교동 19-2,35.40453349,127.3848448,전북 남원시 요천로(쌍교동 19-2) 춘향교삼거리 (광한루→남원대교),1,50,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G5771,전라북도,남원시,시도,,요천로,2,,전라북도 남원시 도통동 628,35.41731654,127.4013861,전북 남원시 요천로(도통동 628) 월락정수장 앞 (월락삼거리→남원대교),1,50,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
G5772,전라북도,남원시,시도,,요천로,1,,전라북도 남원시 도통동 627,35.41707783,127.4006183,전북 남원시 요천로(도통동 627) 월락정수장 앞 (남원대교→월락삼거리),1,50,,,,2021,전라북도경찰청,063-280-8153,8/19/2022
